order_id,purchase_date,order_status,total_price
A8.9.8,2023-11-03,Completed,2319.8
A8.9.9,2023-10-17,Cancelled,83
A9.1.1,2023-11-10,Completed,4175.64
A9.1.2,2024-01-24,Completed,7120.71
A9.1.3,2024-03-13,Completed,4175.64
A9.1.4,2024-05-25,Completed,741.09
A9.1.5,2023-11-09,Completed,7911.9
A9.1.6,2024-05-15,Completed,2319.8
A9.1.7,2023-10-30,Completed,20.75
A9.1.8,2024-01-30,Completed,20.75
A9.1.9,2024-08-19,Completed,1235.15
A9.2.1,2024-02-25,Cancelled,20.75
A9.2.2,2023-11-29,Cancelled,207.5
A9.2.3,2024-01-16,Completed,2534.49
A9.2.4,2024-07-26,Completed,83
A9.2.5,2024-07-16,Completed,3711.68
A9.2.6,2024-01-02,Completed,145.25
A9.2.7,2024-09-17,Cancelled,463.96
A9.2.8,2024-07-10,Cancelled,20.75
A9.2.9,2024-04-10,Cancelled,83
A9.3.1,2024-07-21,Cancelled,2223.27
A9.3.2,2024-07-01,Completed,124.5
A9.3.3,2023-10-12,Cancelled,7911.9
A9.3.4,2023-10-27,Completed,41.5
A9.3.5,2024-06-14,Completed,2534.49
A9.3.6,2024-06-11,Completed,741.09
A9.3.7,2024-01-24,Completed,5913.81
A9.3.8,2024-06-29,Cancelled,7120.71
A9.3.9,2023-10-11,Completed,4747.14
A9.4.1,2024-03-24,Completed,1482.18
A9.4.2,2024-07-23,Cancelled,988.12
A9.4.3,2024-09-17,Completed,5538.33
A9.4.4,2024-03-14,Completed,1482.18
A9.4.5,2024-08-15,Completed,8448.3
A9.4.6,2024-08-15,Cancelled,2319.8
A9.4.7,2024-09-02,Completed,6758.64
A9.4.8,2023-11-19,Completed,5538.33
A9.4.9,2024-01-05,Completed,4175.64
A9.5.1,2024-04-07,Completed,5068.98
A9.5.2,2023-10-22,Completed,3247.72
A9.5.3,2024-08-06,Cancelled,207.5
A9.5.4,2024-01-23,Cancelled,1582.38
A9.5.5,2024-04-29,Cancelled,3379.32
A9.5.6,2024-03-06,Completed,1235.15
A9.5.7,2024-05-10,Completed,1235.15
A9.5.8,2023-12-10,Completed,5538.33
A9.5.9,2024-03-22,Completed,1482.18
A9.6.1,2024-05-01,Completed,494.06
A9.6.2,2024-01-30,Cancelled,3711.68
A9.6.3,2023-12-15,Completed,3164.76
A9.6.4,2024-02-11,Cancelled,103.75
A9.6.5,2024-08-24,Completed,247.03
A9.6.6,2024-08-29,Cancelled,3164.76
A9.6.7,2024-05-03,Completed,1582.38
A9.6.8,2023-11-09,Completed,741.09
A9.6.9,2024-03-30,Completed,1482.18
A9.7.1,2024-02-24,Cancelled,2373.57
A9.7.2,2024-04-19,Completed,3379.32
A9.7.3,2024-04-01,Cancelled,103.75
A9.7.4,2024-05-27,Completed,988.12
A9.7.5,2024-06-09,Completed,3247.72
A9.7.6,2024-07-03,Completed,3955.95
A9.7.7,2024-09-09,Completed,3711.68
A9.7.8,2024-05-06,Completed,5913.81
A9.7.9,2023-11-29,Completed,1855.84
A9.8.1,2024-03-27,Completed,41.5
A9.8.2,2023-11-02,Completed,4175.64
A9.8.3,2024-03-16,Cancelled,844.83
A9.8.4,2024-08-08,Completed,145.25
A9.8.5,2024-04-26,Completed,1582.38
A9.8.6,2024-06-02,Completed,791.19
A9.8.7,2024-06-04,Cancelled,4224.15
A9.8.8,2023-12-25,Cancelled,124.5
A9.8.9,2024-02-13,Completed,103.75
A9.9.1,2024-04-29,Cancelled,7120.71
A9.9.2,2024-09-09,Cancelled,1855.84
A9.9.3,2024-08-22,Completed,988.12
A9.9.4,2024-04-26,Completed,1391.88
A9.9.5,2024-02-01,Cancelled,1689.66
A9.9.6,2024-01-11,Completed,3379.32
A9.9.7,2023-10-10,Cancelled,988.12
A9.9.8,2024-01-28,Completed,247.03
A9.9.9,2024-09-18,Completed,62.25
B1.1.1,2024-01-04,Completed,1729.21
B1.1.2,2024-01-23,Completed,791.19
B1.1.3,2024-07-05,Completed,247.03
B1.1.4,2024-07-27,Cancelled,103.75
B1.1.5,2024-09-06,Completed,463.96
B1.1.6,2024-06-19,Completed,3164.76
B1.1.7,2023-10-07,Cancelled,2223.27
B1.1.8,2024-05-01,Completed,463.96
B1.1.9,2024-01-09,Cancelled,927.92
B1.2.1,2024-09-20,Cancelled,2373.57
B1.2.2,2024-03-22,Cancelled,247.03
B1.2.3,2024-04-18,Cancelled,2470.3
B1.2.4,2024-06-26,Completed,4175.64
B1.2.5,2024-06-16,Completed,741.09
B1.2.6,2023-10-22,Completed,20.75
B1.2.7,2023-12-15,Completed,124.5
B1.2.8,2023-12-21,Completed,1235.15
B1.2.9,2024-09-05,Completed,145.25
B1.3.1,2024-02-21,Completed,463.96
B1.3.2,2024-05-23,Completed,3379.32
B1.3.3,2024-05-04,Cancelled,927.92
B1.3.4,2023-11-30,Completed,186.75
B1.3.5,2024-04-29,Cancelled,5068.98
B1.3.6,2024-08-22,Completed,124.5
B1.3.7,2023-09-25,Completed,145.25
B1.3.8,2024-02-03,Cancelled,3955.95
B1.3.9,2024-09-09,Completed,4639.6
B1.4.1,2024-08-11,Cancelled,741.09
B1.4.2,2024-06-01,Completed,41.5
B1.4.3,2023-10-18,Completed,791.19
B1.4.4,2024-08-07,Completed,7603.47
B1.4.5,2024-09-06,Completed,145.25
B1.4.6,2024-03-06,Completed,20.75
B1.4.7,2024-04-24,Completed,1689.66
B1.4.8,2024-09-10,Completed,3955.95
B1.4.9,2024-04-04,Completed,62.25
B1.5.1,2024-02-09,Completed,927.92
B1.5.2,2024-07-03,Cancelled,1729.21
B1.5.3,2024-02-26,Completed,2223.27
B1.5.4,2024-04-24,Completed,7120.71
B1.5.5,2024-06-23,Cancelled,2223.27
B1.5.6,2023-12-13,Cancelled,41.5
B1.5.7,2023-11-07,Completed,186.75
B1.5.8,2024-07-07,Cancelled,4224.15
B1.5.9,2023-11-03,Completed,41.5
B1.6.1,2024-05-27,Completed,1689.66
B1.6.2,2024-06-28,Completed,124.5
B1.6.3,2023-11-04,Cancelled,247.03
B1.6.4,2024-02-03,Completed,1976.24
B1.6.5,2024-04-18,Completed,1729.21
B1.6.6,2024-06-06,Cancelled,5913.81
B1.6.7,2024-04-25,Cancelled,7911.9
B1.6.8,2024-05-21,Cancelled,41.5
B1.6.9,2023-12-25,Cancelled,4747.14
B1.7.1,2023-12-16,Cancelled,6329.52
B1.7.2,2024-07-03,Cancelled,7120.71
B1.7.3,2023-10-17,Completed,988.12
B1.7.4,2024-03-09,Cancelled,207.5
B1.7.5,2024-05-27,Cancelled,3164.76
B1.7.6,2024-08-08,Completed,5913.81
B1.7.7,2023-10-26,Completed,1689.66
B1.7.8,2024-06-12,Cancelled,3379.32
B1.7.9,2024-04-30,Cancelled,1582.38
B1.8.1,2024-06-16,Cancelled,124.5
B1.8.2,2024-04-26,Completed,463.96
B1.8.3,2023-10-29,Completed,8448.3
B1.8.4,2024-08-02,Cancelled,3247.72
B1.8.5,2024-06-21,Completed,463.96
B1.8.6,2023-10-04,Completed,3379.32
B1.8.7,2024-04-02,Completed,124.5
B1.8.8,2023-11-26,Completed,3247.72
B1.8.9,2023-12-25,Completed,4224.15
B1.9.1,2023-09-29,Completed,8448.3
B1.9.2,2023-11-23,Completed,791.19
B1.9.3,2023-12-20,Completed,844.83
B1.9.4,2024-02-02,Cancelled,1391.88
B1.9.5,2024-07-16,Completed,1235.15
B1.9.6,2024-08-07,Cancelled,1582.38
B1.9.7,2024-06-07,Completed,124.5
B1.9.8,2024-06-01,Completed,494.06
B1.9.9,2024-07-08,Completed,791.19
B2.1.1,2024-05-13,Completed,791.19
B2.1.2,2024-09-12,Cancelled,1482.18
B2.1.3,2023-12-16,Cancelled,988.12
B2.1.4,2024-01-18,Cancelled,4175.64
B2.1.5,2024-08-03,Completed,247.03
B2.1.6,2024-08-19,Completed,1855.84
B2.1.7,2024-01-19,Completed,1729.21
B2.1.8,2024-05-25,Completed,247.03
B2.1.9,2023-11-04,Completed,6329.52
B2.2.1,2024-02-28,Cancelled,988.12
B2.2.2,2024-05-16,Cancelled,41.5
B2.2.3,2024-08-22,Cancelled,6329.52
B2.2.4,2023-12-23,Completed,83
B2.2.5,2024-03-12,Completed,2223.27
B2.2.6,2023-10-03,Completed,6758.64
B2.2.7,2024-09-16,Cancelled,1729.21
B2.2.8,2024-04-08,Completed,4639.6
B2.2.9,2024-06-13,Cancelled,1235.15
B2.3.1,2024-09-02,Cancelled,927.92
B2.3.2,2023-10-09,Completed,186.75
B2.3.3,2024-09-11,Cancelled,4224.15
B2.3.4,2024-05-30,Completed,1976.24
B2.3.5,2023-10-01,Completed,2470.3
B2.3.6,2024-05-11,Completed,207.5
B2.3.7,2024-06-11,Cancelled,3711.68
B2.3.8,2023-12-05,Completed,2223.27
B2.3.9,2024-05-20,Completed,2223.27
B2.4.1,2024-02-21,Completed,1391.88
B2.4.2,2024-02-17,Cancelled,207.5
B2.4.3,2024-07-07,Completed,1689.66
B2.4.4,2024-04-07,Completed,62.25
B2.4.5,2024-08-13,Completed,7120.71
B2.4.6,2023-11-05,Completed,124.5
B2.4.7,2024-03-09,Completed,1689.66
B2.4.8,2023-12-19,Completed,7120.71
B2.4.9,2024-02-24,Completed,7911.9
B2.5.1,2024-03-22,Cancelled,4224.15
B2.5.2,2023-12-28,Completed,3379.32
B2.5.3,2023-12-17,Completed,844.83
B2.5.4,2024-02-04,Cancelled,4639.6
B2.5.5,2024-03-05,Completed,2319.8
B2.5.6,2024-04-10,Completed,4130.2
B2.5.7,2024-05-23,Cancelled,4175.64
B2.5.8,2024-07-21,Cancelled,4175.64
B2.5.9,2024-03-30,Completed,844.83
B2.6.1,2023-12-01,Cancelled,2223.27
B2.6.2,2024-01-11,Cancelled,2373.57
B2.6.3,2024-09-14,Completed,1729.21
B2.6.4,2024-01-28,Completed,2470.3
B2.6.5,2023-12-17,Cancelled,4639.6
B2.6.6,2023-11-11,Completed,1855.84
B2.6.7,2024-04-05,Cancelled,3247.72
B2.6.8,2024-08-15,Completed,6758.64
B2.6.9,2024-01-26,Completed,2534.49
B2.7.1,2023-11-16,Completed,4639.6
B2.7.2,2024-08-17,Cancelled,494.06
B2.7.3,2024-06-12,Completed,20.75
B2.7.4,2024-04-05,Cancelled,1976.24
B2.7.5,2023-12-02,Completed,5913.81
B2.7.6,2024-02-05,Cancelled,247.03
B2.7.7,2024-04-04,Completed,494.06
B2.7.8,2024-07-20,Completed,4639.6
B2.7.9,2023-12-18,Completed,62.25
B2.8.1,2024-02-20,Completed,207.5
B2.8.2,2023-12-02,Completed,494.06
B2.8.3,2024-01-10,Completed,7911.9
B2.8.4,2024-01-11,Cancelled,3164.76
B2.8.5,2024-04-24,Completed,8448.3
B2.8.6,2024-08-07,Cancelled,4175.64
B2.8.7,2023-12-30,Cancelled,3247.72
B2.8.8,2024-03-15,Completed,927.92
B2.8.9,2024-08-25,Completed,103.75
B2.9.1,2023-11-10,Completed,3247.72
B2.9.2,2023-12-27,Cancelled,7911.9
B2.9.3,2023-12-02,Completed,1689.66
B2.9.4,2023-12-09,Completed,186.75
B2.9.5,2024-05-13,Completed,5913.81
B2.9.6,2024-04-29,Cancelled,3711.68
B2.9.7,2024-05-19,Completed,41.5
B2.9.8,2024-03-27,Completed,7120.71
B2.9.9,2024-08-27,Cancelled,2373.57
B3.1.1,2023-12-23,Completed,3711.68
B3.1.2,2024-05-31,Completed,5068.98
B3.1.3,2024-04-21,Completed,2534.49
B3.1.4,2024-05-27,Completed,145.25
B3.1.5,2024-05-03,Completed,4747.14
B3.1.6,2023-11-27,Completed,3164.76
B3.1.7,2024-02-14,Completed,186.75
B3.1.8,2023-09-28,Completed,2319.8
B3.1.9,2023-12-04,Completed,62.25
B3.2.1,2023-10-06,Completed,62.25
B3.2.2,2024-09-02,Completed,3247.72
B3.2.3,2024-02-09,Cancelled,1976.24
B3.2.4,2024-09-10,Completed,8448.3
B3.2.5,2023-10-03,Cancelled,7120.71
B3.2.6,2023-09-29,Cancelled,1976.24
B3.2.7,2023-12-18,Cancelled,3379.32
B3.2.8,2023-12-22,Cancelled,7120.71
B3.2.9,2024-04-24,Completed,791.19
B3.3.1,2024-06-19,Completed,247.03
B3.3.2,2024-02-28,Completed,7603.47
B3.3.3,2024-01-30,Completed,103.75
B3.3.4,2024-08-30,Cancelled,1482.18
B3.3.5,2023-10-29,Completed,5068.98
B3.3.6,2024-03-21,Cancelled,8448.3
B3.3.7,2024-01-03,Completed,7603.47
B3.3.8,2024-01-14,Completed,791.19
B3.3.9,2023-12-27,Cancelled,3247.72
B3.4.1,2023-09-24,Completed,247.03
B3.4.2,2024-03-23,Cancelled,103.75
B3.4.3,2024-09-11,Cancelled,7911.9
B3.4.4,2024-07-23,Completed,7911.9
B3.4.5,2024-01-02,Completed,6329.52
B3.4.6,2024-04-13,Completed,6758.64
B3.4.7,2024-08-03,Cancelled,103.75
B3.4.8,2024-07-13,Completed,62.25
B3.4.9,2024-08-22,Completed,207.5
B3.5.1,2024-03-04,Completed,4747.14
B3.5.2,2023-11-17,Completed,463.96
B3.5.3,2023-10-27,Cancelled,2783.76
B3.5.4,2024-06-01,Completed,5068.98
B3.5.5,2024-07-08,Cancelled,927.92
B3.5.6,2024-06-06,Completed,7911.9
B3.5.7,2023-12-15,Completed,4224.15
B3.5.8,2024-08-29,Completed,927.92
B3.5.9,2024-09-14,Completed,2470.3
B3.6.1,2024-05-30,Completed,1729.21
B3.6.2,2024-03-12,Completed,6329.52
B3.6.3,2024-03-24,Completed,1855.84
B3.6.4,2024-08-16,Completed,2470.3
B3.6.5,2023-11-16,Cancelled,145.25
B3.6.6,2024-03-12,Cancelled,4639.6
B3.6.7,2023-11-23,Cancelled,2319.8
B3.6.8,2024-01-13,Completed,494.06
B3.6.9,2024-06-11,Cancelled,124.5
B3.7.1,2024-01-27,Completed,927.92
B3.7.2,2024-01-29,Completed,7120.71
B3.7.3,2024-03-10,Cancelled,2223.27
B3.7.4,2024-09-14,Completed,494.06
B3.7.5,2024-03-22,Cancelled,2534.49
B3.7.6,2024-07-04,Completed,4639.6
B3.7.7,2024-09-08,Cancelled,463.96
B3.7.8,2023-11-13,Cancelled,1582.38
B3.7.9,2024-02-03,Cancelled,844.83
B3.8.1,2024-04-05,Completed,3164.76
B3.8.2,2024-04-13,Completed,988.12
B3.8.3,2024-06-30,Completed,3164.76
B3.8.4,2023-10-30,Completed,3955.95
B3.8.5,2024-01-18,Completed,1855.84
B3.8.6,2024-08-10,Completed,1689.66
B3.8.7,2023-09-28,Cancelled,4175.64
B3.8.8,2024-07-17,Completed,2470.3
B3.8.9,2024-01-01,Completed,103.75
B3.9.1,2024-04-07,Completed,741.09
B3.9.2,2024-06-19,Cancelled,5913.81
B3.9.3,2024-07-13,Completed,463.96
B3.9.4,2024-05-16,Cancelled,791.19
B3.9.5,2024-02-25,Completed,4224.15
B3.9.6,2024-04-09,Cancelled,1729.21
B3.9.7,2024-06-08,Completed,3955.95
B3.9.8,2024-01-06,Cancelled,145.25
B3.9.9,2024-08-15,Cancelled,145.25
B4.1.1,2023-11-21,Completed,741.09
B4.1.2,2023-11-12,Cancelled,1582.38
B4.1.3,2024-04-15,Completed,103.75
B4.1.4,2024-07-20,Completed,6758.64
B4.1.5,2024-09-17,Completed,3711.68
B4.1.6,2024-03-12,Completed,791.19
B4.1.7,2024-05-30,Cancelled,145.25
B4.1.8,2024-09-17,Completed,5538.33
B4.1.9,2023-10-13,Completed,2470.3
B4.2.1,2023-10-15,Completed,988.12
B4.2.2,2024-08-30,Completed,5913.81
B4.2.3,2024-06-18,Completed,2373.57
B4.2.4,2024-02-12,Cancelled,3164.76
B4.2.5,2024-05-26,Completed,463.96
B4.2.6,2024-07-10,Cancelled,1976.24
B4.2.7,2024-05-10,Completed,5913.81
B4.2.8,2024-07-14,Completed,1235.15
B4.2.9,2023-12-07,Completed,4175.64
B4.3.1,2023-11-19,Completed,2319.8
B4.3.2,2024-03-30,Cancelled,5068.98
B4.3.3,2024-05-29,Completed,83
B4.3.4,2024-08-26,Cancelled,2783.76
B4.3.5,2024-01-18,Completed,1391.88
B4.3.6,2024-05-17,Completed,103.75
B4.3.7,2023-10-07,Completed,3247.72
B4.3.8,2024-09-15,Completed,7603.47
B4.3.9,2024-02-09,Cancelled,3164.76
B4.4.1,2024-05-06,Completed,3164.76
B4.4.2,2024-08-22,Completed,1976.24
B4.4.3,2024-09-15,Cancelled,1689.66
B4.4.4,2023-10-27,Completed,1582.38
B4.4.5,2023-10-28,Completed,1855.84
B4.4.6,2024-07-22,Cancelled,103.75
B4.4.7,2024-03-07,Completed,7603.47
B4.4.8,2024-08-07,Cancelled,166
B4.4.9,2024-03-23,Completed,2470.3
B4.5.1,2023-11-13,Completed,7911.9
B4.5.2,2024-09-17,Completed,1482.18
B4.5.3,2023-11-26,Cancelled,927.92
B4.5.4,2024-07-29,Completed,927.92
B4.5.5,2024-05-09,Completed,1482.18
B4.5.6,2024-02-29,Completed,124.5
B4.5.7,2024-07-04,Completed,41.5
B4.5.8,2023-12-11,Completed,2223.27
B4.5.9,2024-09-22,Cancelled,3164.76
B4.6.1,2024-01-23,Completed,1235.15
B4.6.2,2024-03-10,Cancelled,7120.71
B4.6.3,2024-04-10,Cancelled,4747.14
B4.6.4,2024-05-02,Completed,1391.88
B4.6.5,2023-11-27,Cancelled,103.75
B4.6.6,2023-12-21,Cancelled,8448.3
B4.6.7,2024-05-13,Completed,2319.8
B4.6.8,2024-02-24,Completed,124.5
B4.6.9,2023-12-11,Cancelled,1976.24
B4.7.1,2023-12-20,Cancelled,247.03
B4.7.2,2024-05-10,Cancelled,1729.21
B4.7.3,2024-05-24,Cancelled,1482.18
B4.7.4,2024-03-20,Completed,844.83
B4.7.5,2024-04-15,Completed,1235.15
B4.7.6,2024-09-15,Completed,463.96
B4.7.7,2024-04-03,Completed,186.75
B4.7.8,2024-09-18,Completed,791.19
B4.7.9,2024-06-14,Cancelled,844.83
B4.8.1,2024-06-17,Completed,20.75
B4.8.2,2023-11-16,Completed,1235.15
B4.8.3,2023-12-26,Completed,6758.64
B4.8.4,2024-08-15,Completed,4747.14
B4.8.5,2024-01-21,Completed,207.5
B4.8.6,2023-11-03,Cancelled,7911.9
B4.8.7,2023-11-28,Cancelled,124.5
B4.8.8,2024-02-21,Completed,5068.98
B4.8.9,2024-02-15,Cancelled,927.92
B4.9.1,2024-07-12,Cancelled,7603.47
B4.9.2,2024-08-08,Completed,1976.24
B4.9.3,2024-01-13,Cancelled,3955.95
B4.9.4,2024-05-15,Cancelled,247.03
B4.9.5,2023-11-01,Completed,124.5
B4.9.6,2024-07-06,Cancelled,6758.64
B4.9.7,2024-07-18,Completed,1976.24
B4.9.8,2024-01-02,Completed,2783.76
B4.9.9,2024-03-16,Completed,166
B5.1.1,2024-04-06,Completed,3247.72
B5.1.2,2024-08-07,Cancelled,103.75
B5.1.3,2024-06-21,Cancelled,4175.64
B5.1.4,2024-01-23,Completed,6329.52
B5.1.5,2023-10-19,Cancelled,791.19
B5.1.6,2023-12-30,Completed,1855.84
B5.1.7,2024-03-07,Completed,1729.21
B5.1.8,2024-01-18,Cancelled,3711.68
B5.1.9,2024-02-12,Cancelled,1582.38
B5.2.1,2024-02-19,Completed,988.12
B5.2.2,2024-03-15,Completed,62.25
B5.2.3,2024-04-07,Completed,124.5
B5.2.4,2024-06-12,Cancelled,4175.64
B5.2.5,2023-09-24,Completed,494.06
B5.2.6,2024-04-06,Completed,7911.9
B5.2.7,2023-12-16,Cancelled,7120.71
B5.2.8,2024-01-28,Completed,494.06
B5.2.9,2024-08-11,Completed,2223.27
B5.3.1,2024-03-31,Completed,494.06
B5.3.2,2024-07-12,Completed,2783.76
B5.3.3,2024-08-11,Cancelled,7603.47
B5.3.4,2024-09-12,Completed,1482.18
B5.3.5,2024-06-10,Cancelled,7120.71
B5.3.6,2024-05-08,Cancelled,7120.71
B5.3.7,2023-12-27,Completed,41.5
B5.3.8,2024-05-11,Completed,844.83
B5.3.9,2024-05-15,Completed,83
B5.4.1,2024-08-20,Completed,3711.68
B5.4.2,2023-12-29,Completed,145.25
B5.4.3,2024-02-06,Completed,4747.14
B5.4.4,2023-10-12,Completed,145.25
B5.4.5,2024-03-04,Cancelled,1976.24
B5.4.6,2024-01-06,Completed,927.92
B5.4.7,2023-10-01,Completed,124.5
B5.4.8,2024-05-09,Cancelled,4175.64
B5.4.9,2024-01-04,Completed,2223.27
B5.5.1,2024-05-22,Completed,41.5
B5.5.2,2024-06-15,Cancelled,4639.6
B5.5.3,2023-10-01,Completed,207.5
B5.5.4,2024-05-14,Completed,791.19
B5.5.5,2024-05-18,Completed,145.25
B5.5.6,2024-09-19,Completed,5913.81
B5.5.7,2023-11-19,Cancelled,988.12
B5.5.8,2024-01-24,Completed,4747.14
B5.5.9,2024-03-18,Completed,103.75
B5.6.1,2024-01-12,Completed,3247.72
B5.6.2,2023-10-11,Completed,145.25
B5.6.3,2023-12-13,Completed,5913.81
B5.6.4,2024-01-26,Completed,7120.71
B5.6.5,2024-09-11,Completed,166
B5.6.6,2023-11-19,Cancelled,1235.15
B5.6.7,2024-04-05,Completed,3955.95
B5.6.8,2024-02-03,Completed,4224.15
B5.6.9,2024-03-26,Completed,5068.98
B5.7.1,2024-09-10,Cancelled,186.75
B5.7.2,2024-01-10,Cancelled,186.75
B5.7.3,2024-09-15,Completed,927.92
B5.7.4,2024-03-21,Completed,5068.98
B5.7.5,2023-10-13,Completed,83
B5.7.6,2024-06-19,Completed,741.09
B5.7.7,2024-05-31,Completed,3955.95
B5.7.8,2023-10-12,Cancelled,1729.21
B5.7.9,2024-03-16,Completed,494.06
B5.8.1,2024-04-20,Completed,4175.64
B5.8.2,2024-05-16,Cancelled,5913.81
B5.8.3,2024-07-06,Completed,1855.84
B5.8.4,2024-08-09,Cancelled,988.12
B5.8.5,2023-12-14,Cancelled,1689.66
B5.8.6,2024-05-18,Completed,5538.33
B5.8.7,2024-05-11,Completed,1391.88
B5.8.8,2023-11-28,Completed,6329.52
B5.8.9,2024-05-06,Completed,83
B5.9.1,2024-07-04,Completed,1976.24
B5.9.2,2024-07-19,Completed,166
B5.9.3,2024-04-11,Completed,247.03
B5.9.4,2024-06-08,Cancelled,4224.15
B5.9.5,2023-11-14,Cancelled,463.96
B5.9.6,2024-04-29,Completed,145.25
B5.9.7,2024-08-23,Completed,124.5
B5.9.8,2024-08-05,Cancelled,8448.3
B5.9.9,2024-09-07,Completed,2470.3
B6.1.1,2024-03-08,Completed,5068.98
B6.1.2,2023-10-08,Completed,145.25
B6.1.3,2024-03-13,Completed,1582.38
B6.1.4,2024-02-17,Cancelled,166
B6.1.5,2024-04-24,Completed,2470.3
B6.1.6,2024-09-09,Completed,207.5
B6.1.7,2024-03-25,Cancelled,2470.3
B6.1.8,2024-07-03,Cancelled,207.5
B6.1.9,2023-09-29,Completed,83
B6.2.1,2023-10-15,Completed,3711.68
B6.2.2,2023-09-27,Cancelled,4747.14
B6.2.3,2024-06-16,Cancelled,6329.52
B6.2.4,2024-02-14,Completed,5538.33
B6.2.5,2024-06-16,Completed,1976.24
B6.2.6,2024-06-13,Completed,1391.88
B6.2.7,2024-03-27,Completed,791.19
B6.2.8,2024-01-18,Cancelled,41.5
B6.2.9,2024-07-20,Completed,1582.38
B6.3.1,2023-10-29,Cancelled,463.96
B6.3.2,2023-10-04,Completed,6329.52
B6.3.3,2024-02-01,Completed,1582.38
B6.3.4,2024-02-04,Completed,1855.84
B6.3.5,2024-01-21,Cancelled,4175.64
B6.3.6,2024-06-07,Completed,2223.27
B6.3.7,2023-12-28,Completed,1855.84
B6.3.8,2024-06-21,Completed,1976.24
B6.3.9,2024-07-12,Completed,124.5
B6.4.1,2023-11-20,Completed,1855.84
B6.4.2,2024-08-06,Completed,62.25
B6.4.3,2024-04-08,Completed,3247.72
B6.4.4,2024-04-30,Cancelled,186.75
B6.4.5,2023-11-12,Cancelled,7603.47
B6.4.6,2023-11-30,Completed,62.25
B6.4.7,2024-08-31,Completed,1482.18
B6.4.8,2023-09-26,Completed,1689.66
B6.4.9,2023-11-27,Completed,6329.52
B6.5.1,2023-12-15,Completed,1976.24
B6.5.2,2023-12-28,Completed,3247.72
B6.5.3,2024-01-03,Completed,1855.84
B6.5.4,2024-07-19,Completed,145.25
B6.5.5,2024-06-21,Completed,2534.49
B6.5.6,2023-12-21,Completed,4747.14
B6.5.7,2024-05-12,Completed,2373.57
B6.5.8,2024-06-28,Completed,207.5
B6.5.9,2023-10-08,Completed,8448.3
B6.6.1,2024-01-25,Completed,3379.32
B6.6.2,2024-02-07,Cancelled,247.03
B6.6.3,2024-02-29,Completed,988.12
B6.6.4,2023-10-04,Cancelled,3164.76
B6.6.5,2024-08-08,Completed,927.92
B6.6.6,2024-04-23,Completed,62.25
B6.6.7,2023-10-11,Completed,62.25
B6.6.8,2023-10-28,Completed,207.5
B6.6.9,2024-01-21,Cancelled,1482.18
B6.7.1,2024-06-28,Cancelled,2373.57
B6.7.2,2023-09-25,Cancelled,207.5
B6.7.3,2024-01-18,Completed,988.12
B6.7.4,2024-03-15,Completed,5538.33
B6.7.5,2024-08-13,Completed,1729.21
B6.7.6,2023-10-05,Completed,3164.76
B6.7.7,2024-05-23,Completed,463.96
B6.7.8,2024-07-07,Completed,2534.49
B6.7.9,2023-10-06,Cancelled,5538.33
B6.8.1,2024-06-27,Completed,3164.76
B6.8.2,2023-09-24,Cancelled,3247.72
B6.8.3,2024-05-30,Completed,7603.47
B6.8.4,2024-05-21,Completed,41.5
B6.8.5,2024-07-13,Cancelled,186.75
B6.8.6,2024-09-04,Completed,4747.14
B6.8.7,2024-05-07,Completed,2534.49
B6.8.8,2024-05-19,Completed,124.5
B6.8.9,2023-11-16,Cancelled,7603.47
B6.9.1,2024-01-18,Completed,7603.47
B6.9.2,2023-12-06,Completed,7911.9
B6.9.3,2023-09-24,Completed,1235.15
B6.9.4,2023-09-30,Completed,3955.95
B6.9.5,2023-11-14,Completed,3247.72
B6.9.6,2024-01-11,Completed,1976.24
B6.9.7,2024-04-20,Completed,5068.98
B6.9.8,2024-07-09,Completed,207.5
B6.9.9,2024-02-20,Cancelled,2319.8
B7.1.1,2024-06-18,Cancelled,3711.68
B7.1.2,2023-11-25,Completed,4747.14
B7.1.3,2023-12-20,Completed,2373.57
B7.1.4,2023-12-05,Completed,7603.47
B7.1.5,2023-11-21,Cancelled,1235.15
B7.1.6,2023-11-09,Completed,4747.14
B7.1.7,2024-05-17,Completed,3164.76
B7.1.8,2024-02-12,Cancelled,988.12
B7.1.9,2024-09-19,Completed,463.96
B7.2.1,2024-01-07,Completed,186.75
B7.2.2,2024-06-23,Cancelled,62.25
B7.2.3,2024-09-10,Completed,2783.76
B7.2.4,2024-07-08,Completed,7603.47
B7.2.5,2024-07-30,Cancelled,7603.47
B7.2.6,2024-09-18,Completed,20.75
B7.2.7,2023-12-11,Cancelled,927.92
B7.2.8,2024-09-13,Completed,7603.47
B7.2.9,2023-09-29,Completed,2783.76
B7.3.1,2023-10-23,Cancelled,62.25
B7.3.2,2023-11-24,Completed,791.19
B7.3.3,2024-03-02,Cancelled,2319.8
B7.3.4,2023-10-07,Completed,145.25
B7.3.5,2024-05-05,Completed,1482.18
B7.3.6,2024-02-11,Completed,3955.95
B7.3.7,2023-09-30,Completed,988.12
B7.3.8,2024-08-17,Completed,494.06
B7.3.9,2024-06-21,Completed,791.19
B7.4.1,2024-01-10,Cancelled,3379.32
B7.4.2,2024-03-04,Cancelled,1976.24
B7.4.3,2024-07-10,Cancelled,6329.52
B7.4.4,2023-11-10,Completed,5538.33
B7.4.5,2024-04-17,Completed,494.06
B7.4.6,2023-11-18,Cancelled,791.19
